label;study;year;country;center;matching;stars;robins;post2018;start;end;nexp;mexp;sexp;nctrl;mctrl;sctrl;r
1040;Ghali et al. 2019;2019;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/7/2008;30/6/2016;55;0.19;0.1;82;0.154;0.082;-0.8
1400;Ghavimi et al. 2021;2021;Canada;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2011;31/10/2018;257;0.153;0.083;146;0.169;0.1;-0.8
1538;Han et al. 2017;2017;Korea;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/7/2011;30/4/2014;147;0.165;0.071;354;0.117;0.057;-0.8
1051;Harke et al. 2018;2018;Germany;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/4/2008;30/9/2016;62;0.086;0.036;65;0.162;0.099;-0.8
1722;Hori et al. 2023;2023;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;30/10/2020;77;0.079;0.037;43;0.096;0.062;-0.8
1725;Ingels et al. 2022;2022;France;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2014;30/6/2017;1295;0.177;0.117;500;0.2;0.125;-0.8
1533;Kara et al. 2016;2016;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/1/2011;31/1/2016;87;0.16;0.091;54;0.184;0.123;-0.8
1657;Kim et al. 2012;2012;Korea;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/4/2009;30/6/2011;67;0.179;0.084;83;0.265;0.143;-0.8
1062;Kim et al. 2019;2019;Korea;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/6/2003;31/3/2017;85;0.208;0.13;64;0.185;0.111;-0.8
1067;Kowalewski et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2018;67;0.121;0.058;109;0.159;0.098;-0.8
1735;Kowalewski et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2020;1/1/2022;25;0.136;0.079;25;0.096;0.08;-0.8
1654;Larcher et al. 2020;2020;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;31/12/2018;31/12/2019;2405;0.14;0.092;1063;0.169;0.123;-0.8
1676;Laydner et al. 2013;2013;USA;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/3/2002;31/5/2012;554;0.217;0.185;204;0.178;0.125;-0.8
1534;Lee et al. 2011;2011;Korea;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/12/2010;69;0.153;0.088;232;0.163;0.099;-0.8
1656;Lee et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;84;0.123;0.05;84;0.099;0.044;-0.8
1523;Lee et al. 2021;2021;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/6/2003;30/4/2017;61;0.221;0.119;65;0.164;0.093;-0.8
1077;Lucas et al. 2012;2012;USA;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2004;31/12/2010;25;0.144;0.055;48;0.177;0.124;-0.8
1079;Luciani et al. 2017;2017;Italy;Single-center studies;Studies with patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2005;30/6/2016;110;0.126;0.067;73;0.046;0.051;-0.8
1081;Malkoc et al. 2017;2017;USA;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published before 2018;1/1/2009;30/11/2015;54;0.158;0.076;54;0.184;0.109;-0.8
1542;Masson-Lecomte et al. 2013;2013;France;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2008;31/12/2010;42;0.151;0.087;58;0.168;0.093;-0.8
1083;Mearini et al. 2016;2016;Italy;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2006;31/12/2015;3;0.013;0.028;16;0.022;0.028;-0.8
1087;Minervini et al. 2013;2013;Italy;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;104;0.131;0.074;198;0.189;0.113;-0.8
1532;Miyake et al. 2015;2015;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2012;31/5/2014;16;0.098;0.047;15;0.117;0.068;-0.8
1091;Motoyama et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/7/2010;31/8/2017;37;0.109;0.063;37;0.11;0.079;-0.8
1530;Nelson et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2011;30/9/2016;31;0.137;0.06;170;0.187;0.116;-0.8
1098;Oh et al. 2014;2014;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/5/2003;31/5/2013;100;0.163;0.1;100;0.184;0.12;-0.8
1100;Oh et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/7/2015;299;0.198;0.114;299;0.148;0.089;-0.8
1113;Porpiglia et al. 2016;2016;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;82;0.144;0.081;107;0.14;0.068;-0.8
1644;Pradere et al. 2017;2017;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2008;31/12/2015;137;0.143;0.095;131;0.152;0.12;-0.8
1123;Saoud et al. 2017;2017;Lebanon;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/7/2013;31/7/2015;15;0.065;0.02;19;0.149;0.049;-0.8
1055;Sawada et al. 2021;2021;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/1/2005;31/12/2020;57;0.098;0.045;55;0.161;0.082;-0.8
1131;Soisrithong et al. 2021;2021;Thailand;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published after 2018;1/1/2009;31/12/2018;41;0.12;0.051;18;0.353;0.247;-0.8
1672;Tachibana et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;248;0.115;0.062;248;0.235;0.15;-0.8
1525;Tachibana et al. 2020;2020;Japan;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;411;0.146;0.089;411;0.25;0.152;-0.8
1539;Takagi et al. 2016;2016;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2014;48;0.115;0.058;48;0.222;0.115;-0.8
1535;Takagi et al. 2017;2017;Japan;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2015;40;0.12;0.067;40;0.212;0.128;-0.8
1511;Takahara et al. 2022;2022;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/8/2007;30/9/2017;39;0.118;0.069;39;0.173;0.092;-0.8
1135;Tan et al. 2018;2018;Australia;Single-center studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2016;144;0.137;0.06;8;0.144;0.085;-0.8
1142;Vittori et al. 2014;2014;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;65;0.131;0.074;95;0.189;0.113;-0.8
1144;Wang et al. 2016;2016;China;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2014;201;0.188;0.105;266;0.221;0.13;-0.8
1153;Wu et al. 2014;2014;China;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;51;0.102;0.055;94;0.125;0.065;-0.8
1663;Yu et al. 2019;2019;Korea;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/2/2004;30/4/2017;303;0.25;0.139;303;0.139;0.068;-0.8
1162;Zargar et al. 2014;2014;USA;Multicenter studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;32;0.112;0.067;77;0.182;0.113;-0.8
1524;Zeuschner et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2018;500;0.149;0.112;313;0.17;0.129;-0.8
1733;Zeuschner et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2020;31/12/2021;54;0.112;0.086;54;0.142;0.085;-0.8
1002;Abedali et al. 2020;2020;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/11/2008;31/7/2016;148;0.102;0.057;74;0.147;0.107;-0.7
1001;Abedali et al. 2020;2020;USA;Multicenter studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;11;0.056;0.042;12;0.133;0.112;-0.7
1647;Acar et al. 2014;2014;Turkey;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;19;0.184;0.085;28;0.201;0.113;-0.7
1426;Acar et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;59;0.082;0.093;74;0.104;0.112;-0.7
1665;Antonelli et al. 2022;2022;Italy;Multicenter studies;Studies without patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;981;0.134;0.075;886;0.152;0.084;-0.7
1653;Audige et al. 2022;2022;France;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2019;201;0.135;0.07;204;0.094;0.072;-0.7
1014;Banapour et al. 2018;2018;USA;Multicenter studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2014;163;0.104;0.053;176;0.162;0.108;-0.7
1595;Benichou et al. 2022;2022;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/1988;31/12/2020;60;0.133;0.091;52;0.166;0.126;-0.7
1410;Bianchi et al. 2020;2020;Italy;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;65;0.07;0.036;175;0.149;0.084;-0.7
1531;Borghesi et al. 2018;2018;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2011;31/12/2015;27;0.105;0.062;32;0.126;0.083;-0.7
1017;Boylu et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;45;0.115;0.054;19;0.122;0.034;-0.7
1019;Bravi et al. 2019;2019;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;789;0.123;0.073;682;0.156;0.08;-0.7
1727;Bravi et al. 2023;2023;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;2404;0.138;0.089;1063;0.166;0.119;-0.7
1650;Esen et al. 2013;2013;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;30/6/2012;32;0.154;0.059;23;0.148;0.07;-0.7
1536;Ficarra et al. 2014;2014;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/1/2011;180;0.192;0.108;138;0.151;0.087;-0.7
1038;Garisto et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2006;31/12/2016;203;0.16;0.083;76;0.195;0.108;-0.7
1037;Garisto et al. 2018;2018;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;51;0.14;0.06;102;0.157;0.073;-0.7
1040;Ghali et al. 2019;2019;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/7/2008;30/6/2016;55;0.188;0.097;82;0.153;0.079;-0.7
1400;Ghavimi et al. 2021;2021;Canada;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2011;31/10/2018;257;0.152;0.08;146;0.167;0.098;-0.7
1538;Han et al. 2017;2017;Korea;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/7/2011;30/4/2014;147;0.164;0.07;354;0.116;0.056;-0.7
1051;Harke et al. 2018;2018;Germany;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/4/2008;30/9/2016;62;0.086;0.035;65;0.16;0.096;-0.7
1722;Hori et al. 2023;2023;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;30/10/2020;77;0.079;0.036;43;0.094;0.061;-0.7
1725;Ingels et al. 2022;2022;France;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2014;30/6/2017;1295;0.174;0.114;500;0.197;0.121;-0.7
1533;Kara et al. 2016;2016;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/1/2011;31/1/2016;87;0.158;0.088;54;0.181;0.12;-0.7
1657;Kim et al. 2012;2012;Korea;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/4/2009;30/6/2011;67;0.178;0.082;83;0.262;0.139;-0.7
1062;Kim et al. 2019;2019;Korea;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/6/2003;31/3/2017;85;0.205;0.127;64;0.183;0.108;-0.7
1067;Kowalewski et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2018;67;0.12;0.056;109;0.157;0.095;-0.7
1735;Kowalewski et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2020;1/1/2022;25;0.135;0.077;25;0.094;0.079;-0.7
1654;Larcher et al. 2020;2020;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;31/12/2018;31/12/2019;2405;0.138;0.089;1063;0.166;0.119;-0.7
1676;Laydner et al. 2013;2013;USA;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/3/2002;31/5/2012;554;0.209;0.181;204;0.174;0.122;-0.7
1534;Lee et al. 2011;2011;Korea;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/12/2010;69;0.152;0.085;232;0.161;0.096;-0.7
1656;Lee et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;84;0.122;0.049;84;0.098;0.043;-0.7
1523;Lee et al. 2021;2021;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/6/2003;30/4/2017;61;0.219;0.116;65;0.162;0.091;-0.7
1077;Lucas et al. 2012;2012;USA;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2004;31/12/2010;25;0.143;0.054;48;0.174;0.121;-0.7
1079;Luciani et al. 2017;2017;Italy;Single-center studies;Studies with patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2005;30/6/2016;110;0.125;0.066;73;0.044;0.05;-0.7
1081;Malkoc et al. 2017;2017;USA;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published before 2018;1/1/2009;30/11/2015;54;0.156;0.074;54;0.181;0.106;-0.7
1542;Masson-Lecomte et al. 2013;2013;France;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2008;31/12/2010;42;0.149;0.085;58;0.166;0.091;-0.7
1083;Mearini et al. 2016;2016;Italy;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2006;31/12/2015;3;0.013;0.028;16;0.021;0.027;-0.7
1087;Minervini et al. 2013;2013;Italy;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;104;0.13;0.072;198;0.187;0.11;-0.7
1532;Miyake et al. 2015;2015;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2012;31/5/2014;16;0.097;0.046;15;0.115;0.066;-0.7
1091;Motoyama et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/7/2010;31/8/2017;37;0.108;0.061;37;0.108;0.077;-0.7
1530;Nelson et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2011;30/9/2016;31;0.136;0.058;170;0.185;0.114;-0.7
1098;Oh et al. 2014;2014;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/5/2003;31/5/2013;100;0.161;0.097;100;0.182;0.117;-0.7
